Track,Album Name,Artist,All Time Rank,Track Score,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track
0.3543226684819606,0.122557849521962,0.0,0.0,1.0,0.23452058504875406,0.1673086432605471,0.9578947368421052,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.2435897435897436,0.2329326188955829,0.6878147029204431,0.09667194928684629,0.37111481790380874,0.5406698564593302,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,0.0
0.3543226684819606,0.122557849521962,0.0,0.0010020040080160322,0.7457507082152974,0.23452058504875406,0.1673086432605471,0.9578947368421052,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.21794871794871795,0.2329326188955829,0.002014098690835851,0.10459587955625992,0.37111481790380874,0.5263157894736843,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,1.0
0.3543226684819606,0.122557849521962,0.0,0.002004008016032064,0.735127478753541,0.23452058504875406,0.1673086432605471,0.9578947368421052,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.2202797202797203,0.2329326188955829,0.5387713997985901,0.21394611727416799,0.37111481790380874,0.8181818181818183,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,0.0
0.3543226684819606,0.122557849521962,0.0,0.0030060120240480966,0.6026912181303116,0.23452058504875406,0.1673086432605471,0.8842105263157894,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.458041958041958,0.2329326188955829,0.15804841728556454,0.41679873217115687,0.37111481790380874,1.0,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,0.0
0.3543226684819606,0.122557849521962,0.0,0.004008016032064129,0.5720963172804533,0.23452058504875406,0.1673086432605471,0.9157894736842105,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.21095571095571097,0.2329326188955829,0.0,0.12836767036450078,0.37111481790380874,0.4976076555023924,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,1.0
0.3543226684819606,0.122557849521962,0.0,0.00501002004008016,0.5533994334277621,0.23452058504875406,0.1673086432605471,0.863157894736842,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.15967365967365968,0.2329326188955829,0.15804841728556454,0.1347068145800317,0.37111481790380874,0.7224880382775121,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,1.0
0.3543226684819606,0.122557849521962,0.0,0.006012024048096193,0.5492917847025496,0.23452058504875406,0.1673086432605471,0.894736842105263,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.32517482517482516,0.2329326188955829,0.43101711983887214,0.2646592709984152,0.37111481790380874,0.7320574162679426,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,0.0
0.3543226684819606,0.122557849521962,0.0,0.007014028056112225,0.5048158640226629,0.23452058504875406,0.1673086432605471,0.9578947368421052,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.18531468531468534,0.2329326188955829,0.029204431017119836,0.1362916006339144,0.37111481790380874,0.24880382775119622,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,1.0
0.3543226684819606,0.122557849521962,0.0,0.008016032064128258,0.47634560906515583,0.0,0.014028056112224453,0.6579113748544173,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.06247449834971498,0.2329326188955829,0.15804841728556454,0.049621163333762666,0.37111481790380874,0.11650211565585335,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,1.0
0.3543226684819606,0.122557849521962,0.0,0.00901803607214429,0.4407932011331445,0.23452058504875406,0.1673086432605471,0.894736842105263,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.22144522144522147,0.2329326188955829,0.11681772406847936,0.1220285261489699,0.37111481790380874,0.43540669856459335,0.3861245279704928,0.8426853707414832,0.3221281741233373,0.18923907737368809,1.0
0.3543226684819606,0.122557849521962,0.0,0.010020040080160322,0.42875354107648733,0.23452058504875406,0.1673086432605471,0.9473684210526315,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.18181818181818182,0.2329326188955829,0.07049345417925479,0.09350237717908083,0.37111481790380874,0.5406698564593302,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,1.0
0.3543226684819606,0.122557849521962,0.0,0.011022044088176353,0.42606232294617563,0.001006036217303823,0.1673086432605471,0.6579113748544173,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.06247449834971498,0.2329326188955829,0.15804841728556454,0.049621163333762666,0.37111481790380874,0.004784688995215312,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,1.0
0.3543226684819606,0.122557849521962,0.0,0.012024048096192388,0.42053824362606235,0.23452058504875406,0.1673086432605471,0.9578947368421052,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.2832167832167832,0.2329326188955829,0.04431017119838872,0.21711568938193343,0.37111481790380874,0.7751196172248805,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,0.0
0.3543226684819606,0.122557849521962,0.0,0.01302605210420842,0.40906515580736547,0.23452058504875406,0.1673086432605471,0.9157894736842105,0.0,0.5228220784716765,0.3397362664073894,0.28742454728370215,0.4910926853296116,0.2664787351391102,0.17715617715617718,0.2329326188955829,0.002014098690835851,0.0855784469096672,0.37111481790380874,0.5167464114832536,0.3861245279704928,0.3380062010814081,0.3221281741233373,0.18923907737368809,1.0
